iShares Russell 3000 ETF
Fund Holdings as of,"Jun 30, 2020"
Inception Date,"May 22, 2000"
Shares Outstanding,"51,800,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAP","ADVANCE AUTO PARTS INC","Equity","0.03","142.45","20,111.00","2,864,811.95","2,864,811.95","Consumer Discretionary","2822019","US00751Y1064","New York Stock Exchange Inc."
"GWRE","GUIDEWIRE SOFTWARE INC","Equity","0.03","110.85","25,685.00","2,847,182.25","2,847,182.25","Information Technology","B7JYSG3","US40171V1008","New York Stock Exchange Inc."
"VICI","VICI PPTYS INC","Equity","0.03","20.19","140,977.00","2,846,325.63","2,846,325.63","Real Estate","BYWH073","US9256521090","New York Stock Exchange Inc."
"HUBS","HUBSPOT INC","Equity","0.03","224.35","12,586.00","2,823,669.10","2,823,669.10","Information Technology","BR4T3B3","US4435731009","New York Stock Exchange Inc."
"FOXA","FOX CORP CLASS A","Equity","0.03","26.82","104,682.00","2,807,571.24","2,807,571.24","Communication","BJJMGL2","US35137L1052","NASDAQ"
"WTRG","ESSENTIAL UTILITIES INC","Equity","0.03","42.24","66,032.00","2,789,191.68","2,789,191.68","Utilities","BLCF3J9","US29670G1022","New York Stock Exchange Inc."
"HBAN","HUNTINGTON BANCSHARES INC","Equity","0.03","9.04","307,988.00","2,782,671.58","2,782,671.58","Financials","2445966","US4461501045","NASDAQ"
"FBHS","FORTUNE BRANDS HOME AND SECURITY I","Equity","0.03","63.93","43,427.00","2,776,288.11","2,776,288.11","Industrials","B3MC7D6","US34964C1062","New York Stock Exchange Inc."
"PHM","PULTEGROUP INC","Equity","0.03","34.03","81,381.00","2,769,395.43","2,769,395.43","Consumer Discretionary","2708841","US7458671010","New York Stock Exchange Inc."
"VST","VISTRA ENERGY CORP","Equity","0.03","18.62","148,454.00","2,764,213.48","2,764,213.48","Utilities","BZ8VJQ8","US92840M1027","New York Stock Exchange Inc."
"CABO","CABLE ONE INC","Equity","0.03","1,774.85","1,547.00","2,745,692.95","2,745,692.95","Communication","BZ07DS4","US12685J1051","New York Stock Exchange Inc."
"PINS","PINTEREST INC CLASS A","Equity","0.03","22.17","122,276.00","2,710,858.92","2,710,858.92","Communication","BJ2Z0H2","US72352L1061","New York Stock Exchange Inc."
"WU","WESTERN UNION","Equity","0.03","21.62","124,768.00","2,697,484.16","2,697,484.16","Information Technology","B1F76F9","US9598021098","New York Stock Exchange Inc."
"RCL","ROYAL CARIBBEAN CRUISES LTD","Equity","0.03","50.30","52,746.00","2,653,123.80","2,653,123.80","Consumer Discretionary","2754907","LR0008862868","New York Stock Exchange Inc."
"CPB","CAMPBELL SOUP","Equity","0.03","49.63","53,414.00","2,650,936.82","2,650,936.82","Consumer Staples","2162845","US1344291091","New York Stock Exchange Inc."
"NI","NISOURCE INC","Equity","0.03","22.74","115,864.00","2,634,747.36","2,634,747.36","Utilities","2645409","US65473P1057","New York Stock Exchange Inc."
"AYX","ALTERYX INC CLASS A","Equity","0.03","164.28","16,027.00","2,632,915.56","2,632,915.56","Information Technology","BYWMQJ2","US02156B1035","New York Stock Exchange Inc."
"RJF","RAYMOND JAMES INC","Equity","0.03","68.83","38,204.00","2,629,581.32","2,629,581.32","Financials","2718992","US7547301090","New York Stock Exchange Inc."
"RNR","RENAISSANCERE HOLDING LTD","Equity","0.03","171.03","15,342.00","2,623,942.26","2,623,942.26","Financials","2728429","BMG7496G1033","New York Stock Exchange Inc."
"CRL","CHARLES RIVER LABORATORIES INTERNA","Equity","0.03","174.35","14,994.00","2,614,203.90","2,614,203.90","Health Care","2604336","US1598641074","New York Stock Exchange Inc."
"CCK","CROWN HOLDINGS INC","Equity","0.03","65.13","39,988.00","2,604,418.44","2,604,418.44","Materials","2427986","US2283681060","New York Stock Exchange Inc."
"ELAN","ELANCO ANIMAL HEALTH INC","Equity","0.03","21.45","121,366.00","2,603,300.70","2,603,300.70","Health Care","BF5L3T2","US28414H1032","New York Stock Exchange Inc."
"FFIV","F5 NETWORKS INC","Equity","0.03","139.48","18,636.00","2,599,349.28","2,599,349.28","Information Technology","2427599","US3156161024","NASDAQ"
"APO","APOLLO GLOBAL MANAGEMENT INC CLASS","Equity","0.03","49.92","51,905.00","2,591,097.60","2,591,097.60","Financials","BKRLVD5","US03768E1055","New York Stock Exchange Inc."
"CPT","CAMDEN PROPERTY TRUST REIT","Equity","0.03","91.22","28,278.00","2,579,519.16","2,579,519.16","Real Estate","2166320","US1331311027","New York Stock Exchange Inc."
"DISH","DISH NETWORK CORP CLASS A","Equity","0.03","34.51","74,768.00","2,580,243.68","2,580,243.68","Communication","2303581","US25470M1099","NASDAQ"
"FNF","FIDELITY NATIONAL FINANCIAL INC","Equity","0.03","30.66","83,674.00","2,565,444.84","2,565,444.84","Financials","BNBRDD4","US31620R3030","New York Stock Exchange Inc."
"CDAY","CERIDIAN HCM HOLDING INC","Equity","0.03","79.27","32,294.00","2,559,945.38","2,559,945.38","Information Technology","BFX1V56","US15677J1088","New York Stock Exchange Inc."
"ZNGA","ZYNGA INC CLASS A","Equity","0.03","9.54","267,968.00","2,556,414.72","2,556,414.72","Communication","B79PX49","US98986T1088","NASDAQ"
"DELL","DELL TECHNOLOGIES INC CLASS C","Equity","0.03","54.94","46,475.00","2,553,336.50","2,553,336.50","Information Technology","BHKD3S6","US24703L2025","New York Stock Exchange Inc."
"PNW","PINNACLE WEST CORP","Equity","0.03","73.29","34,797.00","2,550,272.13","2,550,272.13","Utilities","2048804","US7234841010","New York Stock Exchange Inc."
"CONE","CYRUSONE REIT INC","Equity","0.03","72.75","35,057.00","2,550,396.75","2,550,396.75","Real Estate","B7YRLH9","US23283R1005","NASDAQ"
"CIEN","CIENA CORP","Equity","0.03","54.16","46,911.00","2,540,699.76","2,540,699.76","Information Technology","B1FLZ21","US1717793095","New York Stock Exchange Inc."
"RE","EVEREST RE GROUP LTD","Equity","0.03","206.20","12,315.00","2,539,353.00","2,539,353.00","Financials","2556868","BMG3223R1088","New York Stock Exchange Inc."
"HSIC","HENRY SCHEIN INC","Equity","0.03","58.39","43,381.00","2,533,016.59","2,533,016.59","Health Care","2416962","US8064071025","NASDAQ"
"DOX","AMDOCS LTD","Equity","0.03","60.88","41,405.00","2,520,736.40","2,520,736.40","Information Technology","2256908","GB0022569080","NASDAQ"
"MYL","MYLAN NV","Equity","0.03","16.08","156,758.00","2,520,668.64","2,520,668.64","Health Care","BVFMFG8","NL0011031208","NASDAQ"
"RGLD","ROYAL GOLD INC","Equity","0.03","124.32","20,164.00","2,506,788.48","2,506,788.48","Materials","2755706","US7802871084","NASDAQ"
"L","LOEWS CORP","Equity","0.03","34.29","72,889.00","2,499,363.81","2,499,363.81","Financials","2523022","US5404241086","New York Stock Exchange Inc."
"ALB","ALBEMARLE CORP","Equity","0.03","77.21","32,353.00","2,497,975.13","2,497,975.13","Materials","2046853","US0126531013","New York Stock Exchange Inc."
"LKQ","LKQ CORP","Equity","0.03","26.20","94,850.00","2,485,070.00","2,485,070.00","Consumer Discretionary","2971029","US5018892084","NASDAQ"
"LII","LENNOX INTERNATIONAL INC","Equity","0.03","232.99","10,647.00","2,480,644.53","2,480,644.53","Industrials","2442053","US5261071071","New York Stock Exchange Inc."
"MGM","MGM RESORTS INTERNATIONAL","Equity","0.03","16.80","147,541.00","2,478,688.80","2,478,688.80","Consumer Discretionary","2547419","US5529531015","New York Stock Exchange Inc."
"ON","ON SEMICONDUCTOR CORP","Equity","0.03","19.82","124,864.00","2,474,804.48","2,474,804.48","Information Technology","2583576","US6821891057","NASDAQ"
"GGG","GRACO INC","Equity","0.03","47.99","51,461.00","2,469,613.39","2,469,613.39","Industrials","2380443","US3841091040","New York Stock Exchange Inc."
"QDEL","QUIDEL CORP","Equity","0.03","223.74","11,021.00","2,465,838.54","2,465,838.54","Health Care","2717591","US74838J1016","NASDAQ"
"CHGG","CHEGG INC","Equity","0.03","67.26","36,637.00","2,464,204.62","2,464,204.62","Consumer Discretionary","BG6N6K6","US1630921096","New York Stock Exchange Inc."
"WHR","WHIRLPOOL CORP","Equity","0.03","129.53","18,954.00","2,455,111.62","2,455,111.62","Consumer Discretionary","2960384","US9633201069","New York Stock Exchange Inc."
"PTC","PTC INC","Equity","0.03","77.79","31,497.00","2,450,151.63","2,450,151.63","Information Technology","B95N910","US69370C1009","NASDAQ"
"EQH","EQUITABLE HOLDINGS INC","Equity","0.03","19.29","126,304.00","2,436,404.16","2,436,404.16","Financials","BKRMR96","US29452E1010","New York Stock Exchange Inc."
"GL","GLOBE LIFE INC","Equity","0.03","74.23","32,782.00","2,433,407.86","2,433,407.86","Financials","BK6YKG1","US37959E1029","New York Stock Exchange Inc."
"WRB","WR BERKLEY CORP","Equity","0.03","57.29","42,367.00","2,427,205.43","2,427,205.43","Financials","2093644","US0844231029","New York Stock Exchange Inc."
"ENTG","ENTEGRIS INC","Equity","0.03","59.05","40,879.00","2,413,904.95","2,413,904.95","Information Technology","2599700","US29362U1043","NASDAQ"
"NRG","NRG ENERGY INC","Equity","0.03","32.56","74,004.00","2,409,570.24","2,409,570.24","Utilities","2212922","US6293775085","New York Stock Exchange Inc."
"LYFT","LYFT INC CLASS A","Equity","0.03","33.01","72,536.00","2,394,413.36","2,394,413.36","Industrials","BJT1RW7","US55087P1049","NASDAQ"
"TREX","TREX INC","Equity","0.03","130.07","18,284.00","2,378,199.88","2,378,199.88","Industrials","2483074","US89531P1057","New York Stock Exchange Inc."
"HST","HOST HOTELS & RESORTS REIT INC","Equity","0.03","10.79","219,970.00","2,373,476.30","2,373,476.30","Real Estate","2567503","US44107P1049","New York Stock Exchange Inc."
"JNPR","JUNIPER NETWORKS INC","Equity","0.03","22.86","103,133.00","2,357,620.38","2,357,620.38","Information Technology","2431846","US48203R1041","New York Stock Exchange Inc."
"CCL","CARNIVAL CORP","Equity","0.03","16.42","143,212.00","2,351,541.04","2,351,541.04","Consumer Discretionary","2523044","PA1436583006","New York Stock Exchange Inc."
"SNA","SNAP ON INC","Equity","0.03","138.51","16,948.00","2,347,467.48","2,347,467.48","Industrials","2818740","US8330341012","New York Stock Exchange Inc."
"ZS","ZSCALER INC","Equity","0.03","109.50","21,311.00","2,333,554.50","2,333,554.50","Information Technology","BZ00V34","US98980G1022","NASDAQ"
"Z","ZILLOW GROUP INC CLASS C","Equity","0.02","57.61","40,429.00","2,329,114.69","2,329,114.69","Communication","BYXJF62","US98954M2008","NASDAQ"
"TXT","TEXTRON INC","Equity","0.02","32.91","70,545.00","2,321,635.95","2,321,635.95","Industrials","2885937","US8832031012","New York Stock Exchange Inc."
"IONS","IONIS PHARMACEUTICALS INC","Equity","0.02","58.96","39,328.00","2,318,778.88","2,318,778.88","Health Care","BDJ0LS6","US4622221004","NASDAQ"
"GNRC","GENERAC HOLDINGS INC","Equity","0.02","121.93","18,936.00","2,308,866.48","2,308,866.48","Industrials","B6197Q2","US3687361044","New York Stock Exchange Inc."
"REG","REGENCY CENTERS REIT CORP","Equity","0.02","45.89","50,283.00","2,307,486.87","2,307,486.87","Real Estate","2726177","US7588491032","NASDAQ"
"ALLY","ALLY FINANCIAL INC","Equity","0.02","19.83","116,267.00","2,305,574.61","2,305,574.61","Financials","B72XK05","US02005N1000","New York Stock Exchange Inc."
"PRGO","PERRIGO PLC","Equity","0.02","55.27","41,564.00","2,297,242.28","2,297,242.28","Health Care","BGH1M56","IE00BGH1M568","New York Stock Exchange Inc."
"IRM","IRON MOUNTAIN INC","Equity","0.02","26.10","87,360.00","2,280,096.00","2,280,096.00","Real Estate","BVFTF03","US46284V1017","New York Stock Exchange Inc."
"HRC","HILL ROM HOLDINGS INC","Equity","0.02","109.78","20,667.00","2,268,823.26","2,268,823.26","Health Care","2425924","US4314751029","New York Stock Exchange Inc."
"MTN","VAIL RESORTS INC","Equity","0.02","182.15","12,450.00","2,267,767.50","2,267,767.50","Consumer Discretionary","2954194","US91879Q1094","New York Stock Exchange Inc."
"BWA","BORGWARNER INC","Equity","0.02","35.30","63,963.00","2,257,893.90","2,257,893.90","Consumer Discretionary","2111955","US0997241064","New York Stock Exchange Inc."
"LNC","LINCOLN NATIONAL CORP","Equity","0.02","36.79","61,082.00","2,247,206.78","2,247,206.78","Financials","2516378","US5341871094","New York Stock Exchange Inc."
"ATR","APTARGROUP INC","Equity","0.02","111.98","20,029.00","2,242,847.42","2,242,847.42","Materials","2045247","US0383361039","New York Stock Exchange Inc."
"WRK","WESTROCK","Equity","0.02","28.26","78,723.00","2,224,711.98","2,224,711.98","Materials","BYR0914","US96145D1054","New York Stock Exchange Inc."
"IMMU","IMMUNOMEDICS INC","Equity","0.02","35.44","62,723.00","2,222,903.12","2,222,903.12","Health Care","2457961","US4529071080","NASDAQ"
"ATUS","ALTICE USA INC CLASS A","Equity","0.02","22.54","98,459.00","2,219,265.86","2,219,265.86","Communication","BDRY7P9","US02156K1034","New York Stock Exchange Inc."
"EXEL","EXELIXIS INC","Equity","0.02","23.74","93,375.00","2,216,722.50","2,216,722.50","Health Care","2576941","US30161Q1040","NASDAQ"
"COLD","AMERICOLD REALTY TRUST","Equity","0.02","36.30","60,924.00","2,211,541.20","2,211,541.20","Real Estate","B3SKZK7","US03064D1081","New York Stock Exchange Inc."
"WYNN","WYNN RESORTS LTD","Equity","0.02","74.49","29,599.00","2,204,829.51","2,204,829.51","Consumer Discretionary","2963811","US9831341071","NASDAQ"
"TTC","TORO","Equity","0.02","66.34","32,807.00","2,176,416.38","2,176,416.38","Industrials","2897040","US8910921084","New York Stock Exchange Inc."
"AGNC","AGNC INVESTMENT REIT CORP","Equity","0.02","12.90","168,248.00","2,170,399.20","2,170,399.20","Financials","BYYHJL8","US00123Q1040","NASDAQ"
"NUAN","NUANCE COMMUNICATIONS INC","Equity","0.02","25.31","85,539.00","2,164,564.40","2,164,564.40","Information Technology","2402121","US67020Y1001","NASDAQ"
"AMH","AMERICAN HOMES RENT REIT CLASS A","Equity","0.02","26.90","80,297.00","2,159,989.30","2,159,989.30","Real Estate","BCF5RR9","US02665T3068","New York Stock Exchange Inc."
"AZPN","ASPEN TECHNOLOGY INC","Equity","0.02","103.61","20,790.00","2,154,051.90","2,154,051.90","Information Technology","2051868","US0453271035","NASDAQ"
"GLIBA","GCI LIBERTY INC CLASS A","Equity","0.02","71.12","30,208.00","2,148,392.96","2,148,392.96","Communication","BF7J0Q0","US36164V3050","NASDAQ"
"HII","HUNTINGTON INGALLS INDUSTRIES INC","Equity","0.02","174.49","12,299.00","2,146,052.51","2,146,052.51","Industrials","B40SSC9","US4464131063","New York Stock Exchange Inc."
"WEX","WEX INC","Equity","0.02","165.01","12,999.00","2,144,964.99","2,144,964.99","Information Technology","B8383P2","US96208T1043","New York Stock Exchange Inc."
"CZR","CAESARS ENTERTAINMENT CORP","Equity","0.02","12.13","176,671.00","2,143,019.23","2,143,019.23","Consumer Discretionary","B3TDL41","US1276861036","NASDAQ"
"XPO","XPO LOGISTICS INC","Equity","0.02","77.25","27,725.00","2,141,756.25","2,141,756.25","Industrials","B6Z1355","US9837931008","New York Stock Exchange Inc."
"CHE","CHEMED CORP","Equity","0.02","451.07","4,746.00","2,140,778.22","2,140,778.22","Health Care","2190084","US16359R1032","New York Stock Exchange Inc."
"VER","VEREIT INC","Equity","0.02","6.43","331,912.00","2,134,194.16","2,134,194.16","Real Estate","BYVVTJ1","US92339V1008","New York Stock Exchange Inc."
"COG","CABOT OIL & GAS CORP","Equity","0.02","17.18","124,141.00","2,132,742.38","2,132,742.38","Energy","2162340","US1270971039","New York Stock Exchange Inc."
"AVTR","AVANTOR INC","Equity","0.02","17.00","125,327.00","2,130,559.00","2,130,559.00","Health Care","BJLT387","US05352A1007","New York Stock Exchange Inc."
"GLPI","GAMING AND LEISURE PROPERTIES REIT","Equity","0.02","34.60","60,948.00","2,108,800.80","2,108,800.80","Real Estate","BFPK4S5","US36467J1088","NASDAQ"
"SIRI","SIRIUS XM HOLDINGS INC","Equity","0.02","5.87","358,776.00","2,106,015.12","2,106,015.12","Communication","BGLDK10","US82968B1035","NASDAQ"
"SCI","SERVICE","Equity","0.02","38.89","54,070.00","2,102,782.30","2,102,782.30","Consumer Discretionary","2797560","US8175651046","New York Stock Exchange Inc."
"BYND","BEYOND MEAT INC","Equity","0.02","133.98","15,679.00","2,100,672.42","2,100,672.42","Consumer Staples","BJ1FDK7","US08862E1091","NASDAQ"
"G","GENPACT LTD","Equity","0.02","36.52","57,087.00","2,084,817.24","2,084,817.24","Information Technology","B23DBK6","BMG3922B1072","New York Stock Exchange Inc."
"FANG","DIAMONDBACK ENERGY INC","Equity","0.02","41.82","49,778.00","2,081,715.96","2,081,715.96","Energy","B7Y8YR3","US25278X1090","NASDAQ"
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Equity","0.02","92.89","22,407.00","2,081,386.23","2,081,386.23","Health Care","2923785","US9139031002","New York Stock Exchange Inc."
"BFAM","BRIGHT HORIZONS FAMILY SOLUTIONS I","Equity","0.02","117.20","17,703.00","2,074,791.60","2,074,791.60","Consumer Discretionary","B7MJWP2","US1091941005","New York Stock Exchange Inc."
"Y","ALLEGHANY CORP","Equity","0.02","489.14","4,234.00","2,071,018.76","2,071,018.76","Financials","2016801","US0171751003","New York Stock Exchange Inc."
"FIVN","FIVE9 INC","Equity","0.02","110.67","18,707.00","2,070,303.69","2,070,303.69","Information Technology","BKY7X18","US3383071012","NASDAQ"
"HUBB","HUBBELL INC","Equity","0.02","125.36","16,475.00","2,065,306.00","2,065,306.00","Industrials","BDFG6S3","US4435106079","New York Stock Exchange Inc."
"SEDG","SOLAREDGE TECHNOLOGIES INC","Equity","0.02","138.78","14,868.00","2,063,381.04","2,063,381.04","Information Technology","BWC52Q6","US83417M1045","NASDAQ"
"NYT","NEW YORK TIMES CLASS A","Equity","0.02","42.03","49,040.00","2,061,151.20","2,061,151.20","Communication","2632003","US6501111073","New York Stock Exchange Inc."
"KRC","KILROY REALTY REIT CORP","Equity","0.02","58.70","34,952.00","2,051,682.40","2,051,682.40","Real Estate","2495529","US49427F1084","New York Stock Exchange Inc."
"LEA","LEAR CORP","Equity","0.02","109.02","18,792.00","2,048,703.84","2,048,703.84","Consumer Discretionary","B570P91","US5218652049","New York Stock Exchange Inc."
"OHI","OMEGA HEALTHCARE INVESTORS REIT IN","Equity","0.02","29.73","68,761.00","2,044,264.53","2,044,264.53","Real Estate","2043274","US6819361006","New York Stock Exchange Inc."
"VNO","VORNADO REALTY TRUST REIT","Equity","0.02","38.21","53,252.00","2,034,758.92","2,034,758.92","Real Estate","2933632","US9290421091","New York Stock Exchange Inc."
"UGI","UGI CORP","Equity","0.02","31.80","63,386.00","2,015,674.80","2,015,674.80","Utilities","2910118","US9026811052","New York Stock Exchange Inc."
"IPG","INTERPUBLIC GROUP OF COMPANIES INC","Equity","0.02","17.16","117,359.00","2,013,880.44","2,013,880.44","Communication","2466321","US4606901001","New York Stock Exchange Inc."
"CSL","CARLISLE COMPANIES INC","Equity","0.02","119.67","16,783.00","2,008,421.61","2,008,421.61","Industrials","2176318","US1423391002","New York Stock Exchange Inc."
"CVNA","CARVANA CLASS A","Equity","0.02","120.20","16,632.00","1,999,166.40","1,999,166.40","Consumer Discretionary","BYQHPG3","US1468691027","New York Stock Exchange Inc."
